urls,title,company_name,experience,location,keyskills
https://www.naukri.com/job-listings-mainframe-developer-capgemini-technology-services-india-limited-bengaluru-bangalore-4-to-6-years-251120903247?src=jobsearchDesk&sid=16068097037717073&xp=1&px=1,Mainframe Developer,Capgemini Technology Services India Limited,4-6 Yrs,Bengaluru,"VSAM,System testing,JCL,Db2,Coding,Technical design,Cics,Cobol"
https://www.naukri.com/job-listings-mainframe-developer-ibm-india-pvt-limited-bengaluru-bangalore-3-to-6-years-251120902534?src=jobsearchDesk&sid=16068097037717073&xp=2&px=1,Mainframe Developer,IBM India Pvt. Limited,3-6 Yrs,Bengaluru,"Maven,DB2 Connect,OPC,Spring Boot,QMF,SPSS modeler,SPUFI,PLI"
https://www.naukri.com/job-listings-mainframe-support-capgemini-technology-services-india-limited-bengaluru-bangalore-4-to-6-years-251120903241?src=jobsearchDesk&sid=16068097037717073&xp=3&px=1,Mainframe Support,Capgemini Technology Services India Limited,4-6 Yrs,Bengaluru,"VSAM,JCL,Application support,Production support,Db2,Cics,Analytical,Cobol"
https://www.naukri.com/job-listings-application-architect-mainframe-modernization-ibm-india-pvt-limited-bengaluru-bangalore-7-to-10-years-251120900719?src=jobsearchDesk&sid=16068097037717073&xp=4&px=1,Application Architect: Mainframe Modernization,IBM India Pvt. Limited,7-10 Yrs,Bengaluru,"DBB,Rdz,UCDz,Mainframer,Application development,JCL,PL1,Db2"
https://www.naukri.com/job-listings-application-architect-mainframe-modernization-ibm-india-pvt-limited-bengaluru-bangalore-8-to-10-years-251120900511?src=jobsearchDesk&sid=16068097037717073&xp=5&px=1,Application Architect: Mainframe Modernization,IBM India Pvt. Limited,8-10 Yrs,Bengaluru,"Unicode,DBB,UCDz,z/OS,Application development,WebSphere Application Server,JCL,PL1"
https://www.naukri.com/job-listings-application-architect-mainframe-modernization-ibm-india-pvt-limited-bengaluru-bangalore-5-to-7-years-241120906536?src=jobsearchDesk&sid=16068097037717073&xp=6&px=1,Application Architect: Mainframe Modernization,IBM India Pvt. Limited,5-7 Yrs,Bengaluru,"JCL,PL1,Db2,REXX,Cics,Cobol,Rdz,IMS DB"
https://www.naukri.com/job-listings-application-architect-mainframe-modernization-ibm-india-pvt-limited-bengaluru-bangalore-4-to-8-years-241120904416?src=jobsearchDesk&sid=16068097037717073&xp=7&px=1,Application Architect: Mainframe Modernization,IBM India Pvt. Limited,4-8 Yrs,Bengaluru,"JCL,Db2,REXX,Cics,Cobol,Rdz,IMS DB,Assembler"
https://www.naukri.com/job-listings-application-architect-mainframe-modernization-ibm-india-pvt-limited-bengaluru-bangalore-6-to-11-years-241120900174?src=jobsearchDesk&sid=16068097037717073&xp=8&px=1,Application Architect - Mainframe Modernization,IBM India Pvt. Limited,6-11 Yrs,Bengaluru,"JCL,PL1,Db2,REXX,Cics,Cobol,Rdz,IMS DB"
https://www.naukri.com/job-listings-application-architect-mainframe-modernization-ibm-india-pvt-limited-bengaluru-bangalore-4-to-7-years-191120903845?src=jobsearchDesk&sid=16068097037717073&xp=9&px=1,Application Architect: Mainframe Modernization,IBM India Pvt. Limited,4-7 Yrs,Bengaluru,"JCL,Db2,REXX,Cics,Application programming,Cobol,Rdz,Mainframe"
https://www.naukri.com/job-listings-genpact-is-hiring-for-mainframe-developers-bangalore-headstrong-services-india-private-limited-bengaluru-bangalore-3-to-8-years-261120002448?src=jobsearchDesk&sid=16068097037717073&xp=10&px=1,Genpact is Hiring For Mainframe Developers @ Bangalore,Genpact Headstrong Capital Markets,3-8 Yrs,Bengaluru,"MQ,Db2,Cobol,Mainframes"
https://www.naukri.com/job-listings-mainframe-developer-with-cics-vsam-growel-softech-pvt-ltd-chennai-bengaluru-bangalore-hyderabad-secunderabad-1-to-5-years-171120004428?src=jobsearchDesk&sid=16068097037717073&xp=11&px=1,Mainframe Developer with CICS & VSAM,Growel Softech Pvt. Ltd.,1-5 Yrs,"Chennai, Bengaluru, Hyderabad","VSAM,JCL,Db2,Cics,Cobol,Mainframes"
https://www.naukri.com/job-listings-mainframe-developer-immediate-joiner-c2h-growel-softech-pvt-ltd-chennai-trivandrum-bengaluru-bangalore-hyderabad-secunderabad-2-to-5-years-261120604498?src=jobsearchDesk&sid=16068097037717073&xp=12&px=1,Mainframe Developer-Immediate Joiner-C2H,Growel Softech Pvt. Ltd.,2-5 Yrs,"Chennai, Trivandrum, Bengaluru, Hyderabad","VSAM,JCL,Db2,Cobol,Mainframes"
https://www.naukri.com/job-listings-mainframe-developer-immediate-joiner-c2h-growel-softech-pvt-ltd-chennai-trivandrum-bengaluru-bangalore-hyderabad-secunderabad-2-to-5-years-261120004713?src=jobsearchDesk&sid=16068097037717073&xp=13&px=1,Mainframe Developer-Immediate Joiner-C2H,Growel Softech Pvt. Ltd.,2-5 Yrs,"Chennai, Trivandrum, Bengaluru, Hyderabad","VSAM,JCL,Db2,Cobol,Mainframes"
https://www.naukri.com/job-listings-mainframe-developer-immediate-joiner-c2h-growel-softech-pvt-ltd-chennai-trivandrum-bengaluru-bangalore-hyderabad-secunderabad-2-to-5-years-261120004496?src=jobsearchDesk&sid=16068097037717073&xp=14&px=1,Mainframe Developer-Immediate Joiner-C2H,Growel Softech Pvt. Ltd.,2-5 Yrs,"Chennai, Trivandrum, Bengaluru, Hyderabad","VSAM,JCL,Db2,Cobol,Mainframes"
https://www.naukri.com/job-listings-mainframe-security-administrator-ibm-india-pvt-limited-bengaluru-bangalore-5-to-7-years-241120902704?src=jobsearchDesk&sid=16068097037717073&xp=15&px=1,Mainframe Security Administrator,IBM India Pvt. Limited,5-7 Yrs,Bengaluru,"Unix,Acf2,RACF,Networking,Application Security,Db2,Mq Series,Global Delivery"
https://www.naukri.com/job-listings-internship-training-placements-in-java-testing-mainframes-magneq-software-pune-bengaluru-bangalore-hyderabad-secunderabad-0-to-0-years-261120001116?src=jobsearchDesk&sid=16068097037717073&xp=16&px=1,"Internship/Training/Placements in Java,Testing, Mainframes.",Magneq software,27 November - 06 December,"Pune, Bengaluru, Hyderabad(Begumpet)","degree,B.Tech,Communication Skills,Technical Skills"
https://www.naukri.com/job-listings-mainframe-developer-assembler-bfsi-bangalore-sp-staffing-services-private-limited-bengaluru-bangalore-4-to-6-years-221120000646?src=jobsearchDesk&sid=16068097037717073&xp=17&px=1,Mainframe Developer | Assembler | BFSI | Bangalore,SP Staffing Services Private Limited,4-6 Yrs,Bengaluru,"JCL,Cobol,Assembler,Db2,IMS DC,BFSI,Assembler Code,Banking"
https://www.naukri.com/job-listings-hcl-bangalore-mainframe-db2-systems-dba-hcl-chennai-bengaluru-bangalore-noida-5-to-10-years-161120000588?src=jobsearchDesk&sid=16068097037717073&xp=18&px=1,HCL Bangalore - Mainframe DB2 Systems & DBA,HCL,5-10 Yrs,"Chennai, Bengaluru, Noida","Mainframe DB2 SYSTEMS & DBA,Mainframe ims,Mainframe DB2 SYSTEMS,Mainframe DBA,DB2 SYSTEMS & DBA"
https://www.naukri.com/job-listings-looking-for-a-mainframe-developer-in-hyderabad-location-tata-consultancy-services-ltd-chennai-bengaluru-bangalore-hyderabad-secunderabad-4-to-9-years-041120001914?src=jobsearchDesk&sid=16068097037717073&xp=19&px=1,Looking For a Mainframe Developer in Hyderabad location,Tata Consultancy Services Ltd.,4-9 Yrs,"Chennai, Bengaluru, Hyderabad","IT Skills,Mainframe,VSAM,JCL,Db2,Cobol"
https://www.naukri.com/job-listings-mainframe-developer-mindtree-limited-bengaluru-bangalore-2-to-6-years-091120001516?src=jobsearchDesk&sid=16068097037717073&xp=20&px=1,Mainframe Developer,Mindtree Limited,2-6 Yrs,Bengaluru,"IT Skills,Testing,Mainframe,jcl,Db2,Cics,Cobol,Microfocus"
https://www.naukri.com/job-listings-mainframe-production-control-scheduling-using-opc-tws-danske-it-support-services-india-pvt-ltd-bengaluru-bangalore-5-to-10-years-271120005279?src=jobsearchDesk&sid=16068097113506403&xp=1&px=2,Mainframe Production Control Scheduling using OPC/TWS,Danske IT & Support Services India Pvt Ltd,5-10 Yrs,Bengaluru,"TWS,OPC,OPC Tool,Mainframe Production Control Scheduling,Production Control"
